participant	session	TrialNumber	speed	barWidth	time	ran	order	wbad	wbas
Nobody	1	501	15.0	1	0	0.0	--	--	--
Nobody	1	502	15.0	1	1	0.0	--	--	--
Nobody	1	503	15.0	1	2	0.0	--	--	--
Nobody	1	504	15.0	1	3	0.0	--	--	--
Nobody	1	505	15.0	1	4	0.0	--	--	--
Nobody	1	506	15.0	1	5	0.0	--	--	--
Nobody	1	507	15.0	1	6	0.0	--	--	--
Nobody	1	508	15.0	1	7	0.0	--	--	--
Nobody	1	509	15.0	1	8	0.0	--	--	--
Nobody	1	510	15.0	1	9	0.0	--	--	--
Nobody	1	511	15.0	1	10	0.0	--	--	--
Nobody	1	512	15.0	1	11	0.0	--	--	--
Nobody	1	513	15.0	1	12	0.0	--	--	--
Nobody	1	514	15.0	1	13	0.0	--	--	--
Nobody	1	515	15.0	1	14	0.0	--	--	--
Nobody	1	516	15.0	1	15	0.0	--	--	--
Nobody	1	517	15.0	1	16	0.0	--	--	--
Nobody	1	518	15.0	1	17	0.0	--	--	--
Nobody	1	519	15.0	1	18	0.0	--	--	--
Nobody	1	520	15.0	1	19	0.0	--	--	--
Nobody	1	521	15.0	1	20	0.0	--	--	--
Nobody	1	522	15.0	1	21	0.0	--	--	--
Nobody	1	523	15.0	1	22	0.0	--	--	--
Nobody	1	524	15.0	1	23	0.0	--	--	--
Nobody	1	525	15.0	1	24	0.0	--	--	--
Nobody	1	526	15.0	1	25	0.0	--	--	--
Nobody	1	527	15.0	1	26	0.0	--	--	--
Nobody	1	528	15.0	1	27	0.0	--	--	--
Nobody	1	529	15.0	1	28	0.0	--	--	--
Nobody	1	530	15.0	1	29	0.0	--	--	--
Nobody	1	531	15.0	1	30	0.0	--	--	--
Nobody	1	532	15.0	1	31	0.0	--	--	--
Nobody	1	533	15.0	1	32	0.0	--	--	--
Nobody	1	534	15.0	1	33	0.0	--	--	--
Nobody	1	535	15.0	1	34	0.0	--	--	--
Nobody	1	536	15.0	1	35	0.0	--	--	--
Nobody	1	537	15.0	1	36	0.0	--	--	--
Nobody	1	538	15.0	1	37	0.0	--	--	--
Nobody	1	539	15.0	1	38	0.0	--	--	--
Nobody	1	540	15.0	1	39	0.0	--	--	--
Nobody	1	541	15.0	1	40	0.0	--	--	--
Nobody	1	542	15.0	1	41	0.0	--	--	--
Nobody	1	543	15.0	1	42	0.0	--	--	--
Nobody	1	544	15.0	1	43	0.0	--	--	--
Nobody	1	545	15.0	1	44	0.0	--	--	--
Nobody	1	546	15.0	1	45	0.0	--	--	--
Nobody	1	547	15.0	1	46	0.0	--	--	--
Nobody	1	548	15.0	1	47	0.0	--	--	--
Nobody	1	549	15.0	1	48	0.0	--	--	--
Nobody	1	550	15.0	1	49	0.0	--	--	--
Nobody	1	551	0.0	1	0	0.0	--	--	--
Nobody	1	552	0.0	1	1	0.0	--	--	--
Nobody	1	553	0.0	1	2	0.0	--	--	--
Nobody	1	554	0.0	1	3	0.0	--	--	--
Nobody	1	555	0.0	1	4	0.0	--	--	--
Nobody	1	556	0.0	1	5	0.0	--	--	--
Nobody	1	557	0.0	1	6	0.0	--	--	--
Nobody	1	558	0.0	1	7	0.0	--	--	--
Nobody	1	559	0.0	1	8	0.0	--	--	--
Nobody	1	560	0.0	1	9	0.0	--	--	--
Nobody	1	561	0.0	1	10	0.0	--	--	--
Nobody	1	562	0.0	1	11	0.0	--	--	--
Nobody	1	563	0.0	1	12	0.0	--	--	--
Nobody	1	564	0.0	1	13	0.0	--	--	--
Nobody	1	565	0.0	1	14	0.0	--	--	--
Nobody	1	566	0.0	1	15	0.0	--	--	--
Nobody	1	567	0.0	1	16	0.0	--	--	--
Nobody	1	568	0.0	1	17	0.0	--	--	--
Nobody	1	569	0.0	1	18	0.0	--	--	--
Nobody	1	570	0.0	1	19	0.0	--	--	--
Nobody	1	571	0.0	1	20	0.0	--	--	--
Nobody	1	572	0.0	1	21	0.0	--	--	--
Nobody	1	573	0.0	1	22	0.0	--	--	--
Nobody	1	574	0.0	1	23	0.0	--	--	--
Nobody	1	575	0.0	1	24	0.0	--	--	--
Nobody	1	576	0.0	1	25	0.0	--	--	--
Nobody	1	577	0.0	1	26	0.0	--	--	--
Nobody	1	578	0.0	1	27	0.0	--	--	--
Nobody	1	579	0.0	1	28	0.0	--	--	--
Nobody	1	580	0.0	1	29	0.0	--	--	--
Nobody	1	581	0.0	1	30	0.0	--	--	--
Nobody	1	582	0.0	1	31	0.0	--	--	--
Nobody	1	583	0.0	1	32	0.0	--	--	--
Nobody	1	584	0.0	1	33	0.0	--	--	--
Nobody	1	585	0.0	1	34	0.0	--	--	--
Nobody	1	586	0.0	1	35	0.0	--	--	--
Nobody	1	587	0.0	1	36	0.0	--	--	--
Nobody	1	588	0.0	1	37	0.0	--	--	--
Nobody	1	589	0.0	1	38	0.0	--	--	--
Nobody	1	590	0.0	1	39	0.0	--	--	--
Nobody	1	591	0.0	1	40	0.0	--	--	--
Nobody	1	592	0.0	1	41	0.0	--	--	--
Nobody	1	593	0.0	1	42	0.0	--	--	--
Nobody	1	594	0.0	1	43	0.0	--	--	--
Nobody	1	595	0.0	1	44	0.0	--	--	--
Nobody	1	596	0.0	1	45	0.0	--	--	--
Nobody	1	597	0.0	1	46	0.0	--	--	--
Nobody	1	598	0.0	1	47	0.0	--	--	--
Nobody	1	599	0.0	1	48	0.0	--	--	--
Nobody	1	600	0.0	1	49	0.0	--	--	--
Nobody	1	601	40.0	5	0	0.0	--	--	--
Nobody	1	602	40.0	5	1	0.0	--	--	--
Nobody	1	603	40.0	5	2	0.0	--	--	--
Nobody	1	604	40.0	5	3	0.0	--	--	--
Nobody	1	605	40.0	5	4	0.0	--	--	--
Nobody	1	606	40.0	5	5	0.0	--	--	--
Nobody	1	607	40.0	5	6	0.0	--	--	--
Nobody	1	608	40.0	5	7	0.0	--	--	--
Nobody	1	609	40.0	5	8	0.0	--	--	--
Nobody	1	610	40.0	5	9	0.0	--	--	--
Nobody	1	611	40.0	5	10	0.0	--	--	--
Nobody	1	612	40.0	5	11	0.0	--	--	--
Nobody	1	613	40.0	5	12	0.0	--	--	--
Nobody	1	614	40.0	5	13	0.0	--	--	--
Nobody	1	615	40.0	5	14	0.0	--	--	--
Nobody	1	616	40.0	5	15	0.0	--	--	--
Nobody	1	617	40.0	5	16	0.0	--	--	--
Nobody	1	618	40.0	5	17	0.0	--	--	--
Nobody	1	619	40.0	5	18	0.0	--	--	--
Nobody	1	620	40.0	5	19	0.0	--	--	--
Nobody	1	621	40.0	5	20	0.0	--	--	--
Nobody	1	622	40.0	5	21	0.0	--	--	--
Nobody	1	623	40.0	5	22	0.0	--	--	--
Nobody	1	624	40.0	5	23	0.0	--	--	--
Nobody	1	625	40.0	5	24	0.0	--	--	--
Nobody	1	626	40.0	5	25	0.0	--	--	--
Nobody	1	627	40.0	5	26	0.0	--	--	--
Nobody	1	628	40.0	5	27	0.0	--	--	--
Nobody	1	629	40.0	5	28	0.0	--	--	--
Nobody	1	630	40.0	5	29	0.0	--	--	--
Nobody	1	631	40.0	5	30	0.0	--	--	--
Nobody	1	632	40.0	5	31	0.0	--	--	--
Nobody	1	633	40.0	5	32	0.0	--	--	--
Nobody	1	634	40.0	5	33	0.0	--	--	--
Nobody	1	635	40.0	5	34	0.0	--	--	--
Nobody	1	636	40.0	5	35	0.0	--	--	--
Nobody	1	637	40.0	5	36	0.0	--	--	--
Nobody	1	638	40.0	5	37	0.0	--	--	--
Nobody	1	639	40.0	5	38	0.0	--	--	--
Nobody	1	640	40.0	5	39	0.0	--	--	--
Nobody	1	641	40.0	5	40	0.0	--	--	--
Nobody	1	642	40.0	5	41	0.0	--	--	--
Nobody	1	643	40.0	5	42	0.0	--	--	--
Nobody	1	644	40.0	5	43	0.0	--	--	--
Nobody	1	645	40.0	5	44	0.0	--	--	--
Nobody	1	646	40.0	5	45	0.0	--	--	--
Nobody	1	647	40.0	5	46	0.0	--	--	--
Nobody	1	648	40.0	5	47	0.0	--	--	--
Nobody	1	649	40.0	5	48	0.0	--	--	--
Nobody	1	650	40.0	5	49	0.0	--	--	--
Nobody	1	651	0.0	5	0	0.0	--	--	--
Nobody	1	652	0.0	5	1	0.0	--	--	--
Nobody	1	653	0.0	5	2	0.0	--	--	--
Nobody	1	654	0.0	5	3	0.0	--	--	--
Nobody	1	655	0.0	5	4	0.0	--	--	--
Nobody	1	656	0.0	5	5	0.0	--	--	--
Nobody	1	657	0.0	5	6	0.0	--	--	--
Nobody	1	658	0.0	5	7	0.0	--	--	--
Nobody	1	659	0.0	5	8	0.0	--	--	--
Nobody	1	660	0.0	5	9	0.0	--	--	--
Nobody	1	661	0.0	5	10	0.0	--	--	--
Nobody	1	662	0.0	5	11	0.0	--	--	--
Nobody	1	663	0.0	5	12	0.0	--	--	--
Nobody	1	664	0.0	5	13	0.0	--	--	--
Nobody	1	665	0.0	5	14	0.0	--	--	--
Nobody	1	666	0.0	5	15	0.0	--	--	--
Nobody	1	667	0.0	5	16	0.0	--	--	--
Nobody	1	668	0.0	5	17	0.0	--	--	--
Nobody	1	669	0.0	5	18	0.0	--	--	--
Nobody	1	670	0.0	5	19	0.0	--	--	--
Nobody	1	671	0.0	5	20	0.0	--	--	--
Nobody	1	672	0.0	5	21	0.0	--	--	--
Nobody	1	673	0.0	5	22	0.0	--	--	--
Nobody	1	674	0.0	5	23	0.0	--	--	--
Nobody	1	675	0.0	5	24	0.0	--	--	--
Nobody	1	676	0.0	5	25	0.0	--	--	--
Nobody	1	677	0.0	5	26	0.0	--	--	--
Nobody	1	678	0.0	5	27	0.0	--	--	--
Nobody	1	679	0.0	5	28	0.0	--	--	--
Nobody	1	680	0.0	5	29	0.0	--	--	--
Nobody	1	681	0.0	5	30	0.0	--	--	--
Nobody	1	682	0.0	5	31	0.0	--	--	--
Nobody	1	683	0.0	5	32	0.0	--	--	--
Nobody	1	684	0.0	5	33	0.0	--	--	--
Nobody	1	685	0.0	5	34	0.0	--	--	--
Nobody	1	686	0.0	5	35	0.0	--	--	--
Nobody	1	687	0.0	5	36	0.0	--	--	--
Nobody	1	688	0.0	5	37	0.0	--	--	--
Nobody	1	689	0.0	5	38	0.0	--	--	--
Nobody	1	690	0.0	5	39	0.0	--	--	--
Nobody	1	691	0.0	5	40	0.0	--	--	--
Nobody	1	692	0.0	5	41	0.0	--	--	--
Nobody	1	693	0.0	5	42	0.0	--	--	--
Nobody	1	694	0.0	5	43	0.0	--	--	--
Nobody	1	695	0.0	5	44	0.0	--	--	--
Nobody	1	696	0.0	5	45	0.0	--	--	--
Nobody	1	697	0.0	5	46	0.0	--	--	--
Nobody	1	698	0.0	5	47	0.0	--	--	--
Nobody	1	699	0.0	5	48	0.0	--	--	--
Nobody	1	700	0.0	5	49	0.0	--	--	--
Nobody	1	701	35.0	5	0	0.0	--	--	--
Nobody	1	702	35.0	5	1	0.0	--	--	--
Nobody	1	703	35.0	5	2	0.0	--	--	--
Nobody	1	704	35.0	5	3	0.0	--	--	--
Nobody	1	705	35.0	5	4	0.0	--	--	--
Nobody	1	706	35.0	5	5	0.0	--	--	--
Nobody	1	707	35.0	5	6	0.0	--	--	--
Nobody	1	708	35.0	5	7	0.0	--	--	--
Nobody	1	709	35.0	5	8	0.0	--	--	--
Nobody	1	710	35.0	5	9	0.0	--	--	--
Nobody	1	711	35.0	5	10	0.0	--	--	--
Nobody	1	712	35.0	5	11	0.0	--	--	--
Nobody	1	713	35.0	5	12	0.0	--	--	--
Nobody	1	714	35.0	5	13	0.0	--	--	--
Nobody	1	715	35.0	5	14	0.0	--	--	--
Nobody	1	716	35.0	5	15	0.0	--	--	--
Nobody	1	717	35.0	5	16	0.0	--	--	--
Nobody	1	718	35.0	5	17	0.0	--	--	--
Nobody	1	719	35.0	5	18	0.0	--	--	--
Nobody	1	720	35.0	5	19	0.0	--	--	--
Nobody	1	721	35.0	5	20	0.0	--	--	--
Nobody	1	722	35.0	5	21	0.0	--	--	--
Nobody	1	723	35.0	5	22	0.0	--	--	--
Nobody	1	724	35.0	5	23	0.0	--	--	--
Nobody	1	725	35.0	5	24	0.0	--	--	--
Nobody	1	726	35.0	5	25	0.0	--	--	--
Nobody	1	727	35.0	5	26	0.0	--	--	--
Nobody	1	728	35.0	5	27	0.0	--	--	--
Nobody	1	729	35.0	5	28	0.0	--	--	--
Nobody	1	730	35.0	5	29	0.0	--	--	--
Nobody	1	731	35.0	5	30	0.0	--	--	--
Nobody	1	732	35.0	5	31	0.0	--	--	--
Nobody	1	733	35.0	5	32	0.0	--	--	--
Nobody	1	734	35.0	5	33	0.0	--	--	--
Nobody	1	735	35.0	5	34	0.0	--	--	--
Nobody	1	736	35.0	5	35	0.0	--	--	--
Nobody	1	737	35.0	5	36	0.0	--	--	--
Nobody	1	738	35.0	5	37	0.0	--	--	--
Nobody	1	739	35.0	5	38	0.0	--	--	--
Nobody	1	740	35.0	5	39	0.0	--	--	--
Nobody	1	741	35.0	5	40	0.0	--	--	--
Nobody	1	742	35.0	5	41	0.0	--	--	--
Nobody	1	743	35.0	5	42	0.0	--	--	--
Nobody	1	744	35.0	5	43	0.0	--	--	--
Nobody	1	745	35.0	5	44	0.0	--	--	--
Nobody	1	746	35.0	5	45	0.0	--	--	--
Nobody	1	747	35.0	5	46	0.0	--	--	--
Nobody	1	748	35.0	5	47	0.0	--	--	--
Nobody	1	749	35.0	5	48	0.0	--	--	--
Nobody	1	750	35.0	5	49	0.0	--	--	--
Nobody	1	751	0.0	5	0	0.0	--	--	--
Nobody	1	752	0.0	5	1	0.0	--	--	--
Nobody	1	753	0.0	5	2	0.0	--	--	--
Nobody	1	754	0.0	5	3	0.0	--	--	--
Nobody	1	755	0.0	5	4	0.0	--	--	--
Nobody	1	756	0.0	5	5	0.0	--	--	--
Nobody	1	757	0.0	5	6	0.0	--	--	--
Nobody	1	758	0.0	5	7	0.0	--	--	--
Nobody	1	759	0.0	5	8	0.0	--	--	--
Nobody	1	760	0.0	5	9	0.0	--	--	--
Nobody	1	761	0.0	5	10	0.0	--	--	--
Nobody	1	762	0.0	5	11	0.0	--	--	--
Nobody	1	763	0.0	5	12	0.0	--	--	--
Nobody	1	764	0.0	5	13	0.0	--	--	--
Nobody	1	765	0.0	5	14	0.0	--	--	--
Nobody	1	766	0.0	5	15	0.0	--	--	--
Nobody	1	767	0.0	5	16	0.0	--	--	--
Nobody	1	768	0.0	5	17	0.0	--	--	--
Nobody	1	769	0.0	5	18	0.0	--	--	--
Nobody	1	770	0.0	5	19	0.0	--	--	--
Nobody	1	771	0.0	5	20	0.0	--	--	--
Nobody	1	772	0.0	5	21	0.0	--	--	--
Nobody	1	773	0.0	5	22	0.0	--	--	--
Nobody	1	774	0.0	5	23	0.0	--	--	--
Nobody	1	775	0.0	5	24	0.0	--	--	--
Nobody	1	776	0.0	5	25	0.0	--	--	--
Nobody	1	777	0.0	5	26	0.0	--	--	--
Nobody	1	778	0.0	5	27	0.0	--	--	--
Nobody	1	779	0.0	5	28	0.0	--	--	--
Nobody	1	780	0.0	5	29	0.0	--	--	--
Nobody	1	781	0.0	5	30	0.0	--	--	--
Nobody	1	782	0.0	5	31	0.0	--	--	--
Nobody	1	783	0.0	5	32	0.0	--	--	--
Nobody	1	784	0.0	5	33	0.0	--	--	--
Nobody	1	785	0.0	5	34	0.0	--	--	--
Nobody	1	786	0.0	5	35	0.0	--	--	--
Nobody	1	787	0.0	5	36	0.0	--	--	--
Nobody	1	788	0.0	5	37	0.0	--	--	--
Nobody	1	789	0.0	5	38	0.0	--	--	--
Nobody	1	790	0.0	5	39	0.0	--	--	--
Nobody	1	791	0.0	5	40	0.0	--	--	--
Nobody	1	792	0.0	5	41	0.0	--	--	--
Nobody	1	793	0.0	5	42	0.0	--	--	--
Nobody	1	794	0.0	5	43	0.0	--	--	--
Nobody	1	795	0.0	5	44	0.0	--	--	--
Nobody	1	796	0.0	5	45	0.0	--	--	--
Nobody	1	797	0.0	5	46	0.0	--	--	--
Nobody	1	798	0.0	5	47	0.0	--	--	--
Nobody	1	799	0.0	5	48	0.0	--	--	--
Nobody	1	800	0.0	5	49	0.0	--	--	--
Nobody	1	801	30.0	5	0	0.0	--	--	--
Nobody	1	802	30.0	5	1	0.0	--	--	--
Nobody	1	803	30.0	5	2	0.0	--	--	--
Nobody	1	804	30.0	5	3	0.0	--	--	--
Nobody	1	805	30.0	5	4	0.0	--	--	--
Nobody	1	806	30.0	5	5	0.0	--	--	--
Nobody	1	807	30.0	5	6	0.0	--	--	--
Nobody	1	808	30.0	5	7	0.0	--	--	--
Nobody	1	809	30.0	5	8	0.0	--	--	--
Nobody	1	810	30.0	5	9	0.0	--	--	--
Nobody	1	811	30.0	5	10	0.0	--	--	--
Nobody	1	812	30.0	5	11	0.0	--	--	--
Nobody	1	813	30.0	5	12	0.0	--	--	--
Nobody	1	814	30.0	5	13	0.0	--	--	--
Nobody	1	815	30.0	5	14	0.0	--	--	--
Nobody	1	816	30.0	5	15	0.0	--	--	--
Nobody	1	817	30.0	5	16	0.0	--	--	--
Nobody	1	818	30.0	5	17	0.0	--	--	--
Nobody	1	819	30.0	5	18	0.0	--	--	--
Nobody	1	820	30.0	5	19	0.0	--	--	--
Nobody	1	821	30.0	5	20	0.0	--	--	--
Nobody	1	822	30.0	5	21	0.0	--	--	--
Nobody	1	823	30.0	5	22	0.0	--	--	--
Nobody	1	824	30.0	5	23	0.0	--	--	--
Nobody	1	825	30.0	5	24	0.0	--	--	--
Nobody	1	826	30.0	5	25	0.0	--	--	--
Nobody	1	827	30.0	5	26	0.0	--	--	--
Nobody	1	828	30.0	5	27	0.0	--	--	--
Nobody	1	829	30.0	5	28	0.0	--	--	--
Nobody	1	830	30.0	5	29	0.0	--	--	--
Nobody	1	831	30.0	5	30	0.0	--	--	--
Nobody	1	832	30.0	5	31	0.0	--	--	--
Nobody	1	833	30.0	5	32	0.0	--	--	--
Nobody	1	834	30.0	5	33	0.0	--	--	--
Nobody	1	835	30.0	5	34	0.0	--	--	--
Nobody	1	836	30.0	5	35	0.0	--	--	--
Nobody	1	837	30.0	5	36	0.0	--	--	--
Nobody	1	838	30.0	5	37	0.0	--	--	--
Nobody	1	839	30.0	5	38	0.0	--	--	--
Nobody	1	840	30.0	5	39	0.0	--	--	--
Nobody	1	841	30.0	5	40	0.0	--	--	--
Nobody	1	842	30.0	5	41	0.0	--	--	--
Nobody	1	843	30.0	5	42	0.0	--	--	--
Nobody	1	844	30.0	5	43	0.0	--	--	--
Nobody	1	845	30.0	5	44	0.0	--	--	--
Nobody	1	846	30.0	5	45	0.0	--	--	--
Nobody	1	847	30.0	5	46	0.0	--	--	--
Nobody	1	848	30.0	5	47	0.0	--	--	--
Nobody	1	849	30.0	5	48	0.0	--	--	--
Nobody	1	850	30.0	5	49	0.0	--	--	--
Nobody	1	851	0.0	5	0	0.0	--	--	--
Nobody	1	852	0.0	5	1	0.0	--	--	--
Nobody	1	853	0.0	5	2	0.0	--	--	--
Nobody	1	854	0.0	5	3	0.0	--	--	--
Nobody	1	855	0.0	5	4	0.0	--	--	--
Nobody	1	856	0.0	5	5	0.0	--	--	--
Nobody	1	857	0.0	5	6	0.0	--	--	--
Nobody	1	858	0.0	5	7	0.0	--	--	--
Nobody	1	859	0.0	5	8	0.0	--	--	--
Nobody	1	860	0.0	5	9	0.0	--	--	--
Nobody	1	861	0.0	5	10	0.0	--	--	--
Nobody	1	862	0.0	5	11	0.0	--	--	--
Nobody	1	863	0.0	5	12	0.0	--	--	--
Nobody	1	864	0.0	5	13	0.0	--	--	--
Nobody	1	865	0.0	5	14	0.0	--	--	--
Nobody	1	866	0.0	5	15	0.0	--	--	--
Nobody	1	867	0.0	5	16	0.0	--	--	--
Nobody	1	868	0.0	5	17	0.0	--	--	--
Nobody	1	869	0.0	5	18	0.0	--	--	--
Nobody	1	870	0.0	5	19	0.0	--	--	--
Nobody	1	871	0.0	5	20	0.0	--	--	--
Nobody	1	872	0.0	5	21	0.0	--	--	--
Nobody	1	873	0.0	5	22	0.0	--	--	--
Nobody	1	874	0.0	5	23	0.0	--	--	--
Nobody	1	875	0.0	5	24	0.0	--	--	--
Nobody	1	876	0.0	5	25	0.0	--	--	--
Nobody	1	877	0.0	5	26	0.0	--	--	--
Nobody	1	878	0.0	5	27	0.0	--	--	--
Nobody	1	879	0.0	5	28	0.0	--	--	--
Nobody	1	880	0.0	5	29	0.0	--	--	--
Nobody	1	881	0.0	5	30	0.0	--	--	--
Nobody	1	882	0.0	5	31	0.0	--	--	--
Nobody	1	883	0.0	5	32	0.0	--	--	--
Nobody	1	884	0.0	5	33	0.0	--	--	--
Nobody	1	885	0.0	5	34	0.0	--	--	--
Nobody	1	886	0.0	5	35	0.0	--	--	--
Nobody	1	887	0.0	5	36	0.0	--	--	--
Nobody	1	888	0.0	5	37	0.0	--	--	--
Nobody	1	889	0.0	5	38	0.0	--	--	--
Nobody	1	890	0.0	5	39	0.0	--	--	--
Nobody	1	891	0.0	5	40	0.0	--	--	--
Nobody	1	892	0.0	5	41	0.0	--	--	--
Nobody	1	893	0.0	5	42	0.0	--	--	--
Nobody	1	894	0.0	5	43	0.0	--	--	--
Nobody	1	895	0.0	5	44	0.0	--	--	--
Nobody	1	896	0.0	5	45	0.0	--	--	--
Nobody	1	897	0.0	5	46	0.0	--	--	--
Nobody	1	898	0.0	5	47	0.0	--	--	--
Nobody	1	899	0.0	5	48	0.0	--	--	--
Nobody	1	900	0.0	5	49	0.0	--	--	--
Nobody	1	901	25.0	5	0	0.0	--	--	--
Nobody	1	902	25.0	5	1	0.0	--	--	--
Nobody	1	903	25.0	5	2	0.0	--	--	--
Nobody	1	904	25.0	5	3	0.0	--	--	--
Nobody	1	905	25.0	5	4	0.0	--	--	--
Nobody	1	906	25.0	5	5	0.0	--	--	--
Nobody	1	907	25.0	5	6	0.0	--	--	--
Nobody	1	908	25.0	5	7	0.0	--	--	--
Nobody	1	909	25.0	5	8	0.0	--	--	--
Nobody	1	910	25.0	5	9	0.0	--	--	--
Nobody	1	911	25.0	5	10	0.0	--	--	--
Nobody	1	912	25.0	5	11	0.0	--	--	--
Nobody	1	913	25.0	5	12	0.0	--	--	--
Nobody	1	914	25.0	5	13	0.0	--	--	--
Nobody	1	915	25.0	5	14	0.0	--	--	--
Nobody	1	916	25.0	5	15	0.0	--	--	--
Nobody	1	917	25.0	5	16	0.0	--	--	--
Nobody	1	918	25.0	5	17	0.0	--	--	--
Nobody	1	919	25.0	5	18	0.0	--	--	--
Nobody	1	920	25.0	5	19	0.0	--	--	--
Nobody	1	921	25.0	5	20	0.0	--	--	--
Nobody	1	922	25.0	5	21	0.0	--	--	--
Nobody	1	923	25.0	5	22	0.0	--	--	--
Nobody	1	924	25.0	5	23	0.0	--	--	--
Nobody	1	925	25.0	5	24	0.0	--	--	--
Nobody	1	926	25.0	5	25	0.0	--	--	--
Nobody	1	927	25.0	5	26	0.0	--	--	--
Nobody	1	928	25.0	5	27	0.0	--	--	--
Nobody	1	929	25.0	5	28	0.0	--	--	--
Nobody	1	930	25.0	5	29	0.0	--	--	--
Nobody	1	931	25.0	5	30	0.0	--	--	--
Nobody	1	932	25.0	5	31	0.0	--	--	--
Nobody	1	933	25.0	5	32	0.0	--	--	--
Nobody	1	934	25.0	5	33	0.0	--	--	--
Nobody	1	935	25.0	5	34	0.0	--	--	--
Nobody	1	936	25.0	5	35	0.0	--	--	--
Nobody	1	937	25.0	5	36	0.0	--	--	--
Nobody	1	938	25.0	5	37	0.0	--	--	--
Nobody	1	939	25.0	5	38	0.0	--	--	--
Nobody	1	940	25.0	5	39	0.0	--	--	--
Nobody	1	941	25.0	5	40	0.0	--	--	--
Nobody	1	942	25.0	5	41	0.0	--	--	--
Nobody	1	943	25.0	5	42	0.0	--	--	--
Nobody	1	944	25.0	5	43	0.0	--	--	--
Nobody	1	945	25.0	5	44	0.0	--	--	--
Nobody	1	946	25.0	5	45	0.0	--	--	--
Nobody	1	947	25.0	5	46	0.0	--	--	--
Nobody	1	948	25.0	5	47	0.0	--	--	--
Nobody	1	949	25.0	5	48	0.0	--	--	--
Nobody	1	950	25.0	5	49	0.0	--	--	--
Nobody	1	951	0.0	5	0	0.0	--	--	--
Nobody	1	952	0.0	5	1	0.0	--	--	--
Nobody	1	953	0.0	5	2	0.0	--	--	--
Nobody	1	954	0.0	5	3	0.0	--	--	--
Nobody	1	955	0.0	5	4	0.0	--	--	--
Nobody	1	956	0.0	5	5	0.0	--	--	--
Nobody	1	957	0.0	5	6	0.0	--	--	--
Nobody	1	958	0.0	5	7	0.0	--	--	--
Nobody	1	959	0.0	5	8	0.0	--	--	--
Nobody	1	960	0.0	5	9	0.0	--	--	--
Nobody	1	961	0.0	5	10	0.0	--	--	--
Nobody	1	962	0.0	5	11	0.0	--	--	--
Nobody	1	963	0.0	5	12	0.0	--	--	--
Nobody	1	964	0.0	5	13	0.0	--	--	--
Nobody	1	965	0.0	5	14	0.0	--	--	--
Nobody	1	966	0.0	5	15	0.0	--	--	--
Nobody	1	967	0.0	5	16	0.0	--	--	--
Nobody	1	968	0.0	5	17	0.0	--	--	--
Nobody	1	969	0.0	5	18	0.0	--	--	--
Nobody	1	970	0.0	5	19	0.0	--	--	--
Nobody	1	971	0.0	5	20	0.0	--	--	--
Nobody	1	972	0.0	5	21	0.0	--	--	--
Nobody	1	973	0.0	5	22	0.0	--	--	--
Nobody	1	974	0.0	5	23	0.0	--	--	--
Nobody	1	975	0.0	5	24	0.0	--	--	--
Nobody	1	976	0.0	5	25	0.0	--	--	--
Nobody	1	977	0.0	5	26	0.0	--	--	--
Nobody	1	978	0.0	5	27	0.0	--	--	--
Nobody	1	979	0.0	5	28	0.0	--	--	--
Nobody	1	980	0.0	5	29	0.0	--	--	--
Nobody	1	981	0.0	5	30	0.0	--	--	--
Nobody	1	982	0.0	5	31	0.0	--	--	--
Nobody	1	983	0.0	5	32	0.0	--	--	--
Nobody	1	984	0.0	5	33	0.0	--	--	--
Nobody	1	985	0.0	5	34	0.0	--	--	--
Nobody	1	986	0.0	5	35	0.0	--	--	--
Nobody	1	987	0.0	5	36	0.0	--	--	--
Nobody	1	988	0.0	5	37	0.0	--	--	--
Nobody	1	989	0.0	5	38	0.0	--	--	--
Nobody	1	990	0.0	5	39	0.0	--	--	--
Nobody	1	991	0.0	5	40	0.0	--	--	--
Nobody	1	992	0.0	5	41	0.0	--	--	--
Nobody	1	993	0.0	5	42	0.0	--	--	--
Nobody	1	994	0.0	5	43	0.0	--	--	--
Nobody	1	995	0.0	5	44	0.0	--	--	--
Nobody	1	996	0.0	5	45	0.0	--	--	--
Nobody	1	997	0.0	5	46	0.0	--	--	--
Nobody	1	998	0.0	5	47	0.0	--	--	--
Nobody	1	999	0.0	5	48	0.0	--	--	--
Nobody	1	1000	0.0	5	49	0.0	--	--	--
Nobody	1	1001	20.0	5	0	0.0	--	--	--
Nobody	1	1002	20.0	5	1	0.0	--	--	--
Nobody	1	1003	20.0	5	2	0.0	--	--	--
Nobody	1	1004	20.0	5	3	0.0	--	--	--
Nobody	1	1005	20.0	5	4	0.0	--	--	--
Nobody	1	1006	20.0	5	5	0.0	--	--	--
Nobody	1	1007	20.0	5	6	0.0	--	--	--
Nobody	1	1008	20.0	5	7	0.0	--	--	--
Nobody	1	1009	20.0	5	8	0.0	--	--	--
Nobody	1	1010	20.0	5	9	0.0	--	--	--
Nobody	1	1011	20.0	5	10	0.0	--	--	--
Nobody	1	1012	20.0	5	11	0.0	--	--	--
Nobody	1	1013	20.0	5	12	0.0	--	--	--
Nobody	1	1014	20.0	5	13	0.0	--	--	--
Nobody	1	1015	20.0	5	14	0.0	--	--	--
Nobody	1	1016	20.0	5	15	0.0	--	--	--
